"","Y","M","D","Tmin"
"765",1922,2,3,-5.0499998871237
"766",1922,2,4,-6.50999985449016
"767",1922,2,5,-12.7199997156858
"768",1922,2,6,-10.7499997597188
"769",1922,2,7,-12.4199997223914
"770",1922,2,8,-7.82999982498586
"771",1922,2,9,-11.0299997534603
"772",1922,2,10,-9.80999978072941
"773",1922,2,11,-8.10999981872737
"774",1922,2,12,-10.1499997731298
"775",1922,2,13,-9.25999979302287
"776",1922,2,14,-12.4299997221678
"777",1922,2,15,-8.92999980039895
"778",1922,2,16,-6.78999984823167
"779",1922,2,17,-5.48999987728894
"780",1922,2,18,-4.49999989941716
"781",1922,2,19,-4.1899999063462
"782",1922,2,20,-2.15999995172024
"783",1922,2,21,0.419999990612268
"784",1922,2,22,-2.83999993652105
"785",1922,2,23,-0.389999991282821
"786",1922,2,24,1.56999996490777
"787",1922,2,25,1.81999995931983
"788",1922,2,26,1.17999997362494
"789",1922,2,27,0.939999978989363
"790",1922,2,28,-0.559999987483025
"791",1922,3,1,1.53999996557832
"792",1922,3,2,1.68999996222556
"793",1922,3,3,2.38999994657934
"794",1922,3,4,0.589999986812472
"795",1922,3,5,3.07999993115664
"796",1922,3,6,2.98999993316829
"797",1922,3,7,1.6099999640137
"798",1922,3,8,2.87999993562698
"799",1922,3,9,3.42999992333353
"800",1922,3,10,2.91999993473291
"801",1922,3,11,2.96999993361533
"802",1922,3,12,1.10999997518957
"803",1922,3,13,0.639999985694885
"804",1922,3,14,-0.879999980330467
"805",1922,3,15,-1.85999995842576
